8c4e38,2024-12-05 16:12:09,OPEN,,
7f5387,2024-12-05 16:12:31,TEST,motouber,0
a1461b,2024-12-05 16:52:43,TEST,motouber,0
4302f6,2024-12-05 16:59:23,TEST,motouber,0
daf474,2024-12-05 16:59:47,TEST,motouber,0
293f47,2024-12-05 16:59:50,TEST,motouber,0
1e22af,2024-12-05 16:59:51,TEST,motouber,0
4bf7c2,2024-12-05 16:59:53,TEST,motouber,0
15dda7,2024-12-05 17:00:17,TEST,motouber,12
760ab6,2024-12-05 17:10:58,TEST,motouber,12
d51d0d,2024-12-05 17:31:43,TEST,motouber,12
10fbdb,2024-12-05 17:34:52,TEST,motouber,12
87dd4a,2024-12-05 17:35:55,TEST,motouber,12
6ca0d8,2024-12-05 17:35:57,TEST,motouber,12
b3fc1d,2024-12-05 22:13:35,OPEN,,
5f1588,2024-12-05 22:13:37,TEST,motouber,12
511858,2024-12-05 23:13:04,OPEN,,
b92962,2024-12-05 23:13:06,TEST,motouber,12
c004e0,2024-12-05 23:16:09,TEST,motouber,12
1bdd51,2024-12-05 23:16:09,TEST,motouber,12
712729,2024-12-05 23:16:17,TEST,motouber,12
27d8cb,2024-12-05 23:16:20,TEST,motouber,12
cb8f2c,2024-12-05 23:19:56,TEST,motouber,12
a5b0b2,2024-12-05 23:23:10,TEST,motouber,12
1c103a,2024-12-05 23:23:12,TEST,motouber,12
4e732b,2024-12-05 23:29:02,TEST,motouber,12
3d3a35,2024-12-05 23:31:37,TEST,motouber,12
e51402,2024-12-05 23:37:49,TEST,motouber,12
1bba00,2024-12-05 23:37:51,TEST,motouber,12
ae66c2,2024-12-05 23:37:52,TEST,motouber,12
7bdcc8,2024-12-05 23:37:53,TEST,motouber,12
feeb90,2024-12-05 23:37:55,TEST,motouber,12
bd3c29,2024-12-05 23:38:07,TEST,motouber,12
44c956,2024-12-05 23:38:09,TEST,motouber,25
c47071,2024-12-05 23:41:27,TEST,motouber,62
3b4656,2024-12-05 23:44:27,TEST,motouber,62
16780a,2024-12-05 23:44:30,TEST,motouber,62
033240,2024-12-05 23:45:03,TEST,motouber,62
447d5c,2024-12-05 23:45:05,TEST,motouber,62
c6ba8e,2024-12-05 23:51:26,TEST,motouber,62
99bb47,2024-12-05 23:58:25,TEST,motouber,62
8bfa82,2024-12-06 00:02:04,TEST,motouber,62
d81ca5,2024-12-06 00:04:11,TEST,motouber,62
03a53d,2024-12-06 00:10:00,TEST,motouber,62
b59f8d,2024-12-06 00:10:34,TEST,motouber,62
7e0e49,2024-12-06 00:13:24,TEST,motouber,62
863f78,2024-12-06 00:53:53,OPEN,,
f341e8,2024-12-06 00:54:15,TEST,motouber,COMP
bd6a73,2024-12-06 00:54:17,TEST,motouber,COMP
08605d,2024-12-06 00:54:38,TEST,motouber,62
c2950e,2024-12-06 00:55:57,TEST,motouber,62
cdc087,2024-12-06 00:57:58,TEST,motouber,62
5e3ba7,2024-12-06 01:11:22,TEST,motouber,62
a71095,2024-12-06 01:14:08,TEST,motouber,62
4a818a,2024-12-06 01:14:14,TEST,motouber,62
1acb7b,2024-12-06 01:14:15,TEST,motouber,62
4dd8ac,2024-12-06 01:16:29,TEST,motouber,62
77b92d,2024-12-06 01:16:36,TEST,motouber,62
0bedc8,2024-12-06 01:16:43,TEST,motouber,62
aff1c4,2024-12-06 01:20:05,TEST,motouber,62
7847d3,2024-12-06 01:24:20,TEST,motouber,62
88772f,2024-12-06 01:24:50,TEST,motouber,62
e21e71,2024-12-06 01:26:19,TEST,motouber,62
cedd00,2024-12-06 01:26:47,TEST,motouber,62
232ea6,2024-12-06 01:27:18,TEST,motouber,62
a0b299,2024-12-06 01:27:22,TEST,motouber,62
f218c6,2024-12-06 01:29:18,TEST,motouber,62
b7dc92,2024-12-06 01:30:40,TEST,motouber,62
e060cd,2024-12-06 01:31:07,TEST,motouber,75
a0686c,2024-12-06 01:32:55,TEST,motouber,75
216fec,2024-12-06 01:33:44,TEST,motouber,75
d0542b,2024-12-06 01:33:51,TEST,motouber,75
f8c5a1,2024-12-06 01:35:26,TEST,motouber,75
8c33e6,2024-12-06 01:36:48,TEST,motouber,87
0d7ea9,2024-12-06 01:45:18,TEST,motouber,87
2cbd78,2024-12-06 01:45:26,TEST,motouber,87
7486b1,2024-12-06 01:45:52,TEST,motouber,87
5028f7,2024-12-06 01:46:28,TEST,motouber,87
7de538,2024-12-06 01:47:00,TEST,motouber,87
d71441,2024-12-06 01:47:04,TEST,motouber,87
dfdd03,2024-12-06 01:47:14,TEST,motouber,87
c2d772,2024-12-06 01:50:32,TEST,motouber,87
eae29d,2024-12-06 01:50:41,TEST,motouber,87
43ce38,2024-12-06 01:55:17,TEST,motouber,87
2a7c84,2024-12-06 01:56:46,TEST,motouber,87
5679b4,2024-12-06 01:57:14,TEST,motouber,87
661a92,2024-12-06 01:57:27,TEST,motouber,87
42d9d1,2024-12-06 01:58:18,TEST,motouber,87
21db3f,2024-12-06 01:59:40,TEST,motouber,87
9eb63d,2024-12-06 02:00:18,TEST,motouber,87
8c678f,2024-12-06 02:02:16,TEST,motouber,87
82f344,2024-12-06 02:06:00,TEST,motouber,COMP
5ab395,2024-12-06 02:06:06,TEST,motouber,87
0beb06,2024-12-06 02:06:15,TEST,motouber,87
eee8b0,2024-12-06 02:06:46,TEST,motouber,87
4f459e,2024-12-06 02:07:20,TEST,motouber,75
afb591,2024-12-06 02:08:47,TEST,motouber,50
39705d,2024-12-06 02:11:40,TEST,motouber,62
e8b34b,2024-12-06 02:12:20,TEST,motouber,75
e950d0,2024-12-06 02:14:28,TEST,motouber,87
3c11e0,2024-12-06 02:17:45,TEST,motouber,87
511de3,2024-12-06 02:30:54,TEST,motouber,87
33095c,2024-12-06 02:31:15,TEST,motouber,87
afb280,2024-12-06 02:31:45,TEST,motouber,87
9e7633,2024-12-06 02:32:04,TEST,motouber,87
c4a8b7,2024-12-06 02:32:13,TEST,motouber,100
58a742,2024-12-06 02:33:06,TEST,motouber,100
c0a282,2024-12-06 02:43:04,TEST,motouber,100
